# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
159.011,444.071,-13.029,62.046,13.029,62.047,-126.342,0.041,126.342,179.981,1.951,0.46,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.039,3.195e6,0,1866.543,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.868,12.113,961.166,338.64,0.001,0.637
159.012,444.051,-12.939,61.068,12.939,61.07,-126.345,0.041,126.345,179.981,1.95,0.447,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.038,3.173e6,0,1841.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.869,12.114,961.168,338.64,0.001,0.637
159.014,444.032,-12.848,60.091,12.848,60.092,-126.348,0.041,126.348,179.981,1.95,0.434,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.038,3.151e6,0,1815.74,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.87,12.114,961.17,338.64,0.002,0.637
159.015,444.012,-12.756,59.114,12.757,59.115,-126.351,0.041,126.351,179.981,1.949,0.421,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.038,3.129e6,0,1790.352,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.871,12.114,961.173,338.64,0.002,0.638
159.017,443.992,-12.664,58.137,12.665,58.138,-126.354,0.041,126.354,179.981,1.948,0.408,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.038,3.106e6,0,1764.973,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.873,12.114,961.175,338.64,0.002,0.638
159.018,443.972,-12.572,57.161,12.572,57.162,-126.357,0.041,126.357,179.981,1.948,0.395,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.037,3.083e6,0,1739.603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.874,12.114,961.177,338.64,0.002,0.638
159.02,443.951,-12.478,56.185,12.479,56.186,-126.36,0.041,126.36,179.981,1.947,0.382,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.037,3.06e6,0,1714.243,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.875,12.114,961.18,338.64,0.002,0.638
159.022,443.93,-12.384,55.209,12.385,55.21,-126.363,0.041,126.363,179.981,1.946,0.369,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.037,3.037e6,0,1688.893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.877,12.114,961.182,338.64,0.002,0.638
159.024,443.908,-12.29,54.234,12.29,54.235,-126.367,0.041,126.367,179.981,1.946,0.356,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.037,3.014e6,0,1663.553,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.878,12.114,961.185,338.64,0.002,0.638
159.025,443.886,-12.194,53.259,12.195,53.26,-126.37,0.041,126.37,179.981,1.945,0.342,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.036,2.991e6,0,1638.224,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.879,12.115,961.187,338.64,0.002,0.638
159.027,443.864,-12.098,52.285,12.099,52.286,-126.374,0.041,126.374,179.981,1.945,0.329,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.036,2.967e6,0,1612.906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.881,12.115,961.19,338.64,0.002,0.638
159.029,443.841,-12.002,51.311,12.002,51.312,-126.378,0.041,126.378,179.981,1.944,0.316,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.036,2.944e6,0,1587.598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.882,12.115,961.192,338.641,0.002,0.638
159.031,443.818,-11.904,50.337,11.904,50.338,-126.381,0.041,126.381,179.981,1.943,0.303,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.035,2.92e6,0,1562.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.884,12.115,961.195,338.641,0.002,0.639
159.033,443.794,-11.806,49.364,11.806,49.365,-126.385,0.041,126.385,179.981,1.943,0.29,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.035,2.896e6,0,1537.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.885,12.115,961.198,338.641,0.002,0.639
159.035,443.77,-11.707,48.392,11.707,48.392,-126.389,0.041,126.389,179.981,1.942,0.277,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.035,2.871e6,0,1511.749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.887,12.115,961.2,338.641,0.002,0.639
159.037,443.746,-11.607,47.42,11.607,47.42,-126.393,0.041,126.393,179.981,1.942,0.264,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.035,2.847e6,0,1486.491,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.889,12.115,961.203,338.641,0.002,0.639
159.039,443.721,-11.506,46.448,11.506,46.449,-126.397,0.041,126.397,179.981,1.941,0.251,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.034,2.822e6,0,1461.246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.89,12.116,961.206,338.641,0.002,0.639
159.042,443.695,-11.405,45.477,11.405,45.478,-126.402,0.041,126.402,179.981,1.941,0.237,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.034,2.797e6,0,1436.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,1.892,12.116,961.209,338.641,0.002,0.639
159.044,443.669,-11.302,44.507,11.303,44.507,-126.406,0.041,126.406,179.981,1.94,0.224,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.034,2.772e6,0,1410.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.894,12.116,961.212,338.641,0.002,0.639
159.046,443.642,-11.199,43.537,11.199,43.537,-126.411,0.041,126.411,179.981,1.94,0.211,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.033,2.747e6,0,1385.599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.896,12.116,961.215,338.641,0.002,0.639
159.049,443.615,-11.095,42.567,11.095,42.568,-126.416,0.041,126.416,179.981,1.939,0.198,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.033,2.721e6,0,1360.414,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.898,12.116,961.218,338.641,0.002,0.639
159.051,443.587,-10.99,41.599,10.99,41.599,-126.42,0.041,126.42,179.981,1.939,0.185,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.033,2.696e6,0,1335.245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.9,12.117,961.221,338.642,0.003,0.64
159.054,443.559,-10.884,40.631,10.884,40.631,-126.426,0.041,126.426,179.981,1.938,0.171,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.032,2.67e6,0,1310.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.902,12.117,961.225,338.642,0.003,0.64
159.057,443.529,-10.777,39.663,10.777,39.664,-126.431,0.041,126.431,179.981,1.938,0.155,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.032,2.643e6,0,1284.958,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.904,12.117,961.228,338.642,0.003,0.64
159.059,443.5,-10.669,38.697,10.67,38.697,-126.436,0.041,126.436,179.981,1.937,0.14,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.032,2.617e6,0,1259.843,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.907,12.117,961.231,338.642,0.003,0.64
159.062,443.469,-10.561,37.731,10.561,37.731,-126.442,0.041,126.442,179.981,1.937,0.125,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.032,2.59e6,0,1234.747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.91,12.117,961.235,338.642,0.003,0.64
159.065,443.438,-10.451,36.766,10.451,36.766,-126.448,0.041,126.448,179.981,1.937,0.11,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.031,2.563e6,0,1209.671,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.913,12.117,961.239,338.642,0.003,0.64
159.068,443.405,-10.34,35.802,10.34,35.802,-126.454,0.041,126.454,179.981,1.936,0.095,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.031,2.536e6,0,1184.616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.915,12.118,961.242,338.642,0.003,0.64
159.071,443.372,-10.227,34.838,10.227,34.838,-126.46,0.041,126.46,179.981,1.936,0.079,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.031,2.508e6,0,1159.583,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.918,12.118,961.246,338.642,0.003,0.64
159.075,443.338,-10.114,33.876,10.114,33.876,-126.466,0.041,126.466,179.981,1.936,0.064,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.03,2.481e6,0,1134.574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.922,12.118,961.25,338.642,0.003,0.64
159.078,443.303,-10,32.914,10,32.914,-126.473,0.041,126.473,179.981,1.936,0.049,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.03,2.453e6,0,1109.588,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.925,12.118,961.254,338.643,0.003,0.641
159.082,443.267,-9.884,31.954,9.884,31.954,-126.48,0.041,126.48,179.981,1.936,0.033,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.03,2.424e6,0,1084.629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.928,12.119,961.258,338.643,0.004,0.641
159.086,443.23,-9.767,30.994,9.767,30.994,-126.487,0.041,126.487,179.981,1.936,0.018,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.029,2.396e6,0,1059.696,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.932,12.119,961.262,338.643,0.004,0.641
159.09,443.192,-9.649,30.036,9.649,30.036,-126.495,0.041,126.495,179.981,1.936,0.003,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.029,2.367e6,0,1034.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.935,12.119,961.267,338.643,0.004,0.641
159.094,443.153,-9.53,29.078,9.53,29.078,-126.503,0.041,126.503,179.982,1.936,0.013,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.028,2.337e6,0,1009.916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.939,12.119,961.271,338.643,0.004,0.641
159.098,443.112,-9.409,28.122,9.409,28.122,-126.511,0.041,126.511,179.982,1.936,0.028,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.028,2.308e6,0,985.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.943,12.12,961.276,338.643,0.004,0.641
159.103,443.07,-9.287,27.167,9.287,27.167,-126.52,0.041,126.52,179.982,1.936,0.044,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.028,2.278e6,0,960.263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.947,12.12,961.28,338.643,0.004,0.641
159.107,443.026,-9.163,26.214,9.163,26.214,-126.529,0.041,126.529,179.982,1.936,0.066,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.027,2.247e6,0,935.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.953,12.12,961.285,338.644,0.005,0.641
159.112,442.981,-9.038,25.262,9.038,25.262,-126.539,0.041,126.539,179.982,1.937,0.094,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.027,2.217e6,0,910.757,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.961,12.12,961.29,338.644,0.005,0.641
159.117,442.935,-8.911,24.311,8.911,24.312,-126.549,0.041,126.549,179.982,1.937,0.121,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.027,2.186e6,0,886.069,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.969,12.121,961.296,338.644,0.005,0.642
159.123,442.886,-8.783,23.363,8.783,23.363,-126.559,0.041,126.559,179.982,1.938,0.149,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.026,2.154e6,0,861.424,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.978,12.121,961.301,338.644,0.005,0.642
159.129,442.836,-8.653,22.416,8.653,22.417,-126.571,0.041,126.571,179.982,1.939,0.177,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.026,2.122e6,0,836.825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.987,12.121,961.307,338.644,0.006,0.642
159.135,442.783,-8.522,21.471,8.522,21.472,-126.582,0.041,126.582,179.982,1.941,0.205,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.026,2.09e6,0,812.275,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.996,12.122,961.313,338.645,0.006,0.642
159.141,442.728,-8.388,20.528,8.389,20.529,-126.595,0.041,126.595,179.982,1.942,0.234,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.025,2.058e6,0,787.779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.006,12.122,961.319,338.645,0.006,0.642
159.148,442.671,-8.253,19.587,8.254,19.589,-126.608,0.041,126.608,179.982,1.944,0.262,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.025,2.024e6,0,763.339,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.017,12.122,961.325,338.645,0.007,0.642
159.156,442.61,-8.116,18.648,8.117,18.651,-126.623,0.041,126.623,179.982,1.946,0.291,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.024,1.991e6,0,738.962,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.028,12.123,961.332,338.645,0.007,0.642
159.163,442.547,-7.978,17.712,7.978,17.713,-126.638,0.041,126.638,179.982,1.948,0.23,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.024,1.957e6,0,714.604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,2.014,12.123,961.339,338.645,0.008,0.642
159.172,442.481,-7.837,16.78,7.837,16.78,-126.654,0.041,126.654,179.982,1.949,0.139,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.024,1.922e6,0,690.376,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.99,12.123,961.347,338.646,0.008,0.642
159.181,442.412,-7.695,15.853,7.695,15.853,-126.672,0.041,126.672,179.982,1.949,0.047,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.023,1.887e6,0,666.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.964,12.124,961.354,338.646,0.009,0.643
159.19,442.338,-7.55,14.93,7.55,14.93,-126.691,0.041,126.691,179.982,1.949,0.045,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.023,1.852e6,0,642.315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.936,12.124,961.363,338.646,0.01,0.643
159.201,442.259,-7.404,14.011,7.404,14.011,-126.711,0.041,126.711,179.982,1.948,0.137,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.022,1.816e6,0,618.434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,NaN,NaN,NaN,NaN,1.906,12.125,961.371,338.647,0.01,0.643
159.212,442.176,-7.254,13.095,7.255,13.097,-126.733,0.041,126.733,179.982,1.945,0.22,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.022,1.78e6,0,594.663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.896e-4,NaN,NaN,NaN,NaN,1.877,12.125,961.38,338.647,0.011,0.643
159.225,442.087,-7.103,12.182,7.103,12.183,-126.757,0.041,126.757,179.982,1.943,0.175,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.021,1.742e6,0,570.919,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.712e-4,NaN,NaN,NaN,NaN,1.888,12.126,961.39,338.647,0.012,0.643
159.238,441.99,-6.948,11.272,6.949,11.273,-126.784,0.041,126.784,179.982,1.941,0.129,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.021,1.704e6,0,547.267,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.525e-4,NaN,NaN,NaN,NaN,1.9,12.126,961.401,338.648,0.014,0.643
159.254,441.887,-6.792,10.367,6.792,10.368,-126.813,0.041,126.813,179.982,1.94,0.083,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.021,1.666e6,0,523.763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.336e-4,NaN,NaN,NaN,NaN,1.913,12.127,961.412,338.648,0.015,0.643
159.27,441.774,-6.633,9.469,6.633,9.469,-126.846,0.041,126.846,179.982,1.939,0.036,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.02,1.627e6,0,500.422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.144e-4,NaN,NaN,NaN,NaN,1.928,12.128,961.424,338.648,0.017,0.643
159.289,441.651,-6.471,8.578,6.471,8.578,-126.882,0.041,126.882,179.982,1.94,0.017,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.02,1.587e6,0,477.271,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.951e-4,NaN,NaN,NaN,NaN,1.946,12.128,961.437,338.649,0.019,0.643
159.31,441.515,-6.308,7.696,6.308,7.696,-126.924,0.041,126.924,179.982,1.941,0.071,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.019,1.547e6,0,454.343,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.755e-4,NaN,NaN,NaN,NaN,1.966,12.129,961.452,338.649,0.021,0.644
159.335,441.364,-6.143,6.823,6.143,6.826,-126.971,0.041,126.971,179.982,1.946,0.196,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.019,1.507e6,0,431.703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.558e-4,NaN,NaN,NaN,NaN,2.016,12.13,961.468,338.65,0.024,0.644
159.362,441.198,-5.979,5.971,5.98,5.985,-127.024,0.041,127.024,179.982,1.957,0.404,28.61,-80.601,9.791,NaN,NaN,NaN,NaN,2.598e4,4751.737,NaN,NaN,NaN,NaN,NaN,0.018,1.467e6,0,409.669,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.361e-4,NaN,NaN,NaN,NaN,2.104,12.131,961.485,338.65,0.028,0.644
