# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
42.397,2848.722,-15.948,0.012,15.95,0.198,172.297,0.245,172.297,0.082,4.115,0.198,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.048,2.937e6,0,317.394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.341,4.844,611.982,334.234,0.5,0.305
42.897,2840.75,-15.942,0.012,15.944,0.221,170.212,0.245,170.212,0.082,4.225,0.22,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.048,2.937e6,0,317.415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.477,4.916,612.582,334.278,0.5,0.306
43.397,2832.78,-15.937,0.009,15.937,0.068,168.108,0.245,168.108,0.083,4.192,0.067,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.048,2.937e6,0,317.251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.119,4.989,613.182,334.322,0.5,0.306
43.897,2824.813,-15.93,0.014,15.933,0.28,166.047,0.244,166.047,0.084,4.052,0.28,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.048,2.938e6,0,317.533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.739,5.061,613.781,334.366,0.5,0.306
44.397,2816.851,-15.92,0.021,15.929,0.49,163.96,0.244,163.96,0.085,4.296,0.489,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.048,2.939e6,0,318.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.85,5.134,614.381,334.41,0.5,0.306
44.897,2808.892,-15.916,0.007,15.919,0.297,161.849,0.244,161.849,0.086,4.148,0.297,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.048,2.938e6,0,317.318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.817,5.206,614.98,334.454,0.5,0.306
45.397,2800.934,-15.913,0.005,15.913,0.008,159.774,0.244,159.775,0.087,4.151,0.006,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.048,2.939e6,0,317.114,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.16,5.279,615.578,334.498,0.5,0.306
45.897,2792.979,-15.908,0.01,15.909,0.14,157.717,0.243,157.717,0.088,4.081,0.139,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.048,2.94e6,0,317.297,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.927,5.351,616.177,334.542,0.5,0.306
46.397,2785.026,-15.903,0.01,15.904,0.074,155.667,0.243,155.667,0.089,4.118,0.073,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.048,2.94e6,0,317.281,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.203,5.424,616.776,334.586,0.5,0.306
46.897,2777.076,-15.897,0.012,15.899,0.194,153.632,0.243,153.632,0.091,4.021,0.194,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.048,2.941e6,0,317.408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.806,5.496,617.374,334.629,0.5,0.306
47.397,2769.128,-15.892,0.011,15.893,0.139,151.639,0.243,151.639,0.092,3.951,0.139,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.048,2.941e6,0,317.326,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.799,5.568,617.972,334.673,0.5,0.306
47.897,2761.184,-15.886,0.012,15.887,0.2,149.639,0.242,149.639,0.093,4.051,0.199,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.941e6,0,317.408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.278,5.64,618.57,334.717,0.5,0.306
48.397,2753.243,-15.879,0.014,15.882,0.31,147.574,0.242,147.574,0.094,4.206,0.31,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.942e6,0,317.578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.557,5.713,619.168,334.761,0.5,0.307
48.897,2745.305,-15.873,0.01,15.876,0.234,145.5,0.242,145.501,0.095,4.089,0.234,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.942e6,0,317.369,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.829,5.785,619.765,334.805,0.5,0.307
49.397,2737.369,-15.869,0.008,15.869,0.035,143.46,0.241,143.46,0.096,4.072,0.034,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.943e6,0,317.213,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.036,5.857,620.362,334.848,0.5,0.307
49.897,2729.436,-15.864,0.01,15.864,0.067,141.416,0.241,141.416,0.098,4.105,0.066,33,107.002,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.943e6,0,317.286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.182,5.929,620.959,334.892,0.5,0.307
50.397,2721.506,-15.857,0.015,15.86,0.306,139.325,0.241,139.326,0.099,4.258,0.306,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.944e6,0,317.605,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.603,6.002,621.556,334.936,0.5,0.307
50.897,2713.58,-15.847,0.019,15.856,0.472,137.256,0.241,137.256,0.1,4.022,0.472,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.944e6,0,317.936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.498,6.074,622.153,334.98,0.5,0.307
51.397,2705.657,-15.845,0.005,15.846,0.194,135.269,0.24,135.269,0.102,3.925,0.194,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.944e6,0,317.169,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.71,6.146,622.749,335.023,0.5,0.307
51.897,2697.735,-15.841,0.007,15.841,0.087,133.317,0.24,133.318,0.103,3.881,0.087,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.945e6,0,317.196,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.787,6.218,623.345,335.067,0.5,0.307
52.397,2689.817,-15.832,0.019,15.839,0.443,131.321,0.24,131.322,0.105,4.103,0.443,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.946e6,0,317.904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.6,6.29,623.941,335.111,0.5,0.307
52.897,2681.902,-15.829,0.004,15.83,0.06,129.278,0.24,129.278,0.106,4.073,0.06,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.945e6,0,317.099,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.009,6.362,624.537,335.154,0.5,0.307
53.397,2673.988,-15.825,0.008,15.825,0.045,127.236,0.239,127.236,0.108,4.095,0.045,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.946e6,0,317.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.148,6.434,625.132,335.198,0.5,0.308
53.897,2666.077,-15.82,0.01,15.82,0.05,125.182,0.239,125.182,0.109,4.12,0.049,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.947e6,0,317.284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.178,6.506,625.728,335.242,0.5,0.308
54.397,2658.168,-15.814,0.012,15.815,0.151,123.103,0.239,123.104,0.111,4.195,0.151,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.947e6,0,317.373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.366,6.578,626.323,335.285,0.5,0.308
54.897,2650.262,-15.808,0.012,15.81,0.204,120.98,0.239,120.98,0.113,4.297,0.204,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.948e6,0,317.422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.528,6.65,626.918,335.329,0.5,0.308
55.397,2642.36,-15.801,0.014,15.805,0.321,118.872,0.238,118.872,0.115,4.137,0.321,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.948e6,0,317.594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.782,6.722,627.513,335.372,0.5,0.308
55.897,2634.461,-15.797,0.009,15.798,0.179,116.781,0.238,116.781,0.117,4.226,0.179,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.948e6,0,317.295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.429,6.794,628.107,335.416,0.5,0.308
56.397,2626.564,-15.789,0.016,15.795,0.376,114.621,0.238,114.622,0.119,4.414,0.375,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.949e6,0,317.701,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.834,6.866,628.702,335.459,0.5,0.308
56.897,2618.67,-15.786,0.005,15.786,0.021,112.417,0.238,112.417,0.121,4.403,0.021,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.949e6,0,317.137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.384,6.938,629.296,335.503,0.5,0.308
57.397,2610.779,-15.781,0.011,15.782,0.21,110.241,0.237,110.242,0.123,4.299,0.209,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.95e6,0,317.387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.069,7.009,629.89,335.547,0.5,0.308
57.897,2602.889,-15.776,0.009,15.777,0.043,108.087,0.237,108.087,0.126,4.32,0.042,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.95e6,0,317.248,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.369,7.081,630.483,335.59,0.5,0.308
58.397,2595.002,-15.771,0.011,15.772,0.167,105.948,0.237,105.948,0.128,4.236,0.167,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.95e6,0,317.374,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.054,7.153,631.077,335.634,0.5,0.308
58.897,2587.119,-15.761,0.019,15.768,0.429,103.883,0.236,103.884,0.13,4.022,0.428,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.951e6,0,317.881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.55,7.225,631.686,335.677,0.5,0.308
59.397,2579.24,-15.757,0.008,15.759,0.224,101.9,0.236,101.901,0.133,3.91,0.224,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.951e6,0,317.291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.664,7.296,632.306,335.72,0.5,0.309
59.897,2571.362,-15.754,0.008,15.754,0.088,99.935,0.236,99.935,0.135,3.953,0.087,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.952e6,0,317.232,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.053,7.368,632.926,335.764,0.5,0.309
60.397,2563.486,-15.749,0.01,15.749,0.049,97.964,0.236,97.964,0.138,3.929,0.048,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.952e6,0,317.286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.879,7.44,633.546,335.807,0.5,0.309
60.897,2555.613,-15.743,0.011,15.743,0.024,96.002,0.235,96.002,0.14,3.919,0.021,33,107.001,9.783,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.953e6,0,317.313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.899,7.511,634.165,335.851,0.5,0.309
61.397,2547.743,-15.738,0.011,15.738,0.022,94.04,0.235,94.04,0.143,3.929,0.019,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.953e6,0,317.328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.953,7.583,634.785,335.894,0.5,0.309
61.897,2539.876,-15.732,0.012,15.732,0.087,92.086,0.235,92.087,0.146,3.886,0.086,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.954e6,0,317.356,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.793,7.655,635.404,335.938,0.5,0.309
62.397,2532.011,-15.726,0.012,15.727,0.158,90.163,0.235,90.164,0.149,3.807,0.158,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.954e6,0,317.408,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.635,7.726,636.023,335.981,0.5,0.309
62.897,2524.15,-15.72,0.012,15.721,0.173,88.238,0.234,88.239,0.152,3.893,0.173,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.955e6,0,317.409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.087,7.798,636.641,336.024,0.5,0.309
63.397,2516.291,-15.715,0.01,15.715,0.084,86.282,0.234,86.282,0.155,3.935,0.083,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.955e6,0,317.318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.029,7.869,637.26,336.068,0.5,0.309
63.897,2508.435,-15.709,0.012,15.71,0.19,84.338,0.234,84.338,0.159,3.84,0.19,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.956e6,0,317.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.633,7.941,637.878,336.111,0.5,0.309
64.397,2500.582,-15.703,0.012,15.704,0.19,82.394,0.234,82.395,0.162,3.935,0.19,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.956e6,0,317.413,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.147,8.012,638.496,336.154,0.5,0.31
64.897,2492.732,-15.698,0.01,15.698,0.045,80.422,0.233,80.422,0.166,3.957,0.044,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.956e6,0,317.289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.009,8.084,639.114,336.198,0.5,0.31
65.397,2484.884,-15.692,0.012,15.693,0.163,78.423,0.233,78.423,0.17,4.038,0.163,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.957e6,0,317.404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.221,8.155,639.732,336.241,0.5,0.31
65.897,2477.04,-15.686,0.013,15.688,0.235,76.433,0.233,76.433,0.175,3.921,0.234,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.958e6,0,317.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.666,8.226,640.349,336.284,0.5,0.31
66.397,2469.198,-15.679,0.013,15.682,0.286,74.508,0.233,74.509,0.179,3.778,0.286,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.958e6,0,317.533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.466,8.298,640.966,336.327,0.5,0.31
66.897,2461.36,-15.675,0.009,15.676,0.167,72.598,0.232,72.599,0.183,3.861,0.167,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.958e6,0,317.322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.048,8.369,641.583,336.371,0.5,0.31
67.397,2453.524,-15.67,0.009,15.67,0.104,70.655,0.232,70.655,0.188,3.913,0.104,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.959e6,0,317.304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.03,8.44,642.2,336.414,0.5,0.31
67.897,2445.69,-15.665,0.01,15.665,0.021,68.7,0.232,68.701,0.193,3.904,0.019,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.959e6,0,317.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.887,8.512,642.816,336.457,0.5,0.31
68.397,2437.859,-15.66,0.011,15.66,0.026,66.745,0.232,66.746,0.199,3.916,0.024,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.96e6,0,317.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.945,8.583,643.433,336.5,0.5,0.31
68.897,2430.03,-15.654,0.011,15.654,0.072,64.779,0.231,64.779,0.205,3.951,0.071,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.96e6,0,317.349,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.032,8.654,644.049,336.543,0.5,0.31
69.397,2422.205,-15.648,0.012,15.649,0.182,62.78,0.231,62.781,0.211,4.042,0.181,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.047,2.961e6,0,317.441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.244,8.726,644.665,336.587,0.5,0.31
69.897,2414.382,-15.643,0.01,15.643,0.048,60.765,0.231,60.766,0.218,4.018,0.047,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.046,2.961e6,0,317.307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.97,8.797,645.28,336.63,0.5,0.311
70.397,2406.562,-15.637,0.012,15.638,0.148,58.775,0.231,58.775,0.225,3.945,0.147,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.046,2.962e6,0,317.391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.786,8.868,645.896,336.673,0.5,0.311
70.897,2398.745,-15.632,0.011,15.632,0.102,56.79,0.23,56.79,0.232,3.995,0.101,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.046,2.962e6,0,317.345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,4.11,8.939,646.511,336.716,0.5,0.311
71.397,2390.931,-15.624,0.016,15.628,0.325,54.833,0.23,54.833,0.24,3.833,0.325,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.046,2.963e6,0,317.661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.48,9.01,647.126,336.759,0.5,0.311
71.897,2383.12,-15.618,0.013,15.622,0.341,52.959,0.23,52.959,0.249,3.662,0.341,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.046,2.963e6,0,317.602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.292,9.081,647.741,336.802,0.5,0.311
72.397,2375.312,-15.615,0.006,15.615,0.042,51.133,0.23,51.133,0.257,3.642,0.042,33,107.001,9.784,NaN,NaN,NaN,NaN,3.24e4,43.557,NaN,NaN,NaN,NaN,NaN,0.046,2.963e6,0,317.181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002,NaN,NaN,NaN,NaN,3.599,9.152,648.355,336.845,0.5,0.311
