# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (cm),CG location (cm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (cm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
205.712,437.464,-5.142,1.233,5.142,1.233,-238.985,0.049,238.985,179.988,2.365,0.03,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.016,1.225e6,0,321.068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.579e-4,NaN,NaN,NaN,NaN,2.354,12.153,961.88,338.664,0.103,0.242
205.882,436.604,-5.021,0.714,5.023,0.795,-239.38,0.049,239.38,179.988,2.306,0.349,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.197e6,0,306.118,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.432e-4,NaN,NaN,NaN,NaN,2.194,12.156,961.943,338.666,0.169,0.242
206.134,435.341,-4.965,0.222,4.965,0.245,-239.966,0.049,239.966,179.988,2.332,0.104,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.183e6,0,291.643,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.255e-4,NaN,NaN,NaN,NaN,2.358,12.162,962.044,338.669,0.253,0.242
206.61,432.98,-4.962,0.007,4.962,0.382,-241.033,0.049,241.033,179.988,2.15,0.382,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.183e6,0,285.594,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.21e-4,NaN,NaN,NaN,NaN,2.139,12.17,962.192,338.674,0.476,0.242
207.11,430.498,-4.967,-0.012,4.967,0.028,-242.104,0.049,242.104,179.988,2.137,0.026,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,284.824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.084e-4,NaN,NaN,NaN,NaN,2.137,12.186,962.469,338.683,0.5,0.242
207.61,428.017,-4.957,0.022,4.957,0.4,-243.123,0.049,243.123,179.989,1.938,0.399,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.182e6,0,286.032,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.083e-4,NaN,NaN,NaN,NaN,1.936,12.202,962.76,338.693,0.5,0.242
208.11,425.536,-4.966,-0.018,4.966,0.407,-244.143,0.049,244.143,179.989,2.141,0.407,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,284.876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.947e-4,NaN,NaN,NaN,NaN,2.145,12.218,963.051,338.703,0.5,0.242
208.61,423.055,-4.96,0.012,4.96,0.024,-245.216,0.049,245.216,179.989,2.152,0.021,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.183e6,0,285.507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.084e-4,NaN,NaN,NaN,NaN,2.152,12.234,963.342,338.713,0.5,0.242
209.11,420.574,-4.964,-0.009,4.964,0.103,-246.305,0.048,246.305,179.989,2.203,0.102,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,284.929,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.084e-4,NaN,NaN,NaN,NaN,2.204,12.25,963.633,338.722,0.5,0.242
209.61,418.093,-4.959,0.011,4.959,0.122,-247.392,0.048,247.392,179.989,2.143,0.121,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.183e6,0,285.503,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.122e-4,NaN,NaN,NaN,NaN,2.142,12.266,963.924,338.732,0.5,0.242
210.11,415.613,-4.961,-0.005,4.961,0.288,-248.499,0.048,248.499,179.989,2.287,0.288,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,285.15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.076e-4,NaN,NaN,NaN,NaN,2.289,12.282,964.215,338.742,0.5,0.242
210.486,413.751,-4.94,0.057,4.941,1.041,-249.286,0.048,249.286,179.989,1.896,1.039,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.18e6,0,288.417,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.174e-4,NaN,NaN,NaN,NaN,1.764,12.299,964.506,338.752,0.376,0.242
210.707,412.66,-4.952,-0.058,4.956,0.665,-249.72,0.048,249.72,179.989,2.042,0.663,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.183e6,0,284.145,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.902e-4,NaN,NaN,NaN,NaN,2.232,12.311,964.724,338.759,0.221,0.243
210.97,411.358,-4.96,-0.027,4.96,0.178,-250.251,0.048,250.251,179.989,1.996,0.176,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,284.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.005e-4,NaN,NaN,NaN,NaN,1.953,12.318,964.852,338.763,0.263,0.243
211.47,408.878,-4.958,0.003,4.958,0.233,-251.219,0.048,251.219,179.989,1.879,0.233,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,285.346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.985e-4,NaN,NaN,NaN,NaN,1.878,12.326,965.005,338.769,0.5,0.243
211.97,406.399,-4.958,-0.001,4.958,0.224,-252.131,0.048,252.131,179.989,1.767,0.224,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,285.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.914e-4,NaN,NaN,NaN,NaN,1.766,12.342,965.295,338.778,0.5,0.243
212.47,403.921,-4.955,0.006,4.955,0.313,-253.053,0.048,253.053,179.989,1.923,0.313,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,285.487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.852e-4,NaN,NaN,NaN,NaN,1.926,12.358,965.586,338.788,0.5,0.243
212.97,401.442,-4.96,-0.008,4.96,0.028,-254.012,0.048,254.012,179.989,1.91,0.026,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.185e6,0,284.921,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.937e-4,NaN,NaN,NaN,NaN,1.91,12.375,965.877,338.798,0.5,0.243
213.47,398.964,-4.954,0.011,4.954,0.066,-254.975,0.048,254.975,179.989,1.943,0.065,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,285.487,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.934e-4,NaN,NaN,NaN,NaN,1.943,12.391,966.168,338.808,0.5,0.243
213.97,396.486,-4.956,-0.004,4.956,0.279,-255.981,0.048,255.981,179.989,2.082,0.279,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.185e6,0,285.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.947e-4,NaN,NaN,NaN,NaN,2.084,12.407,966.458,338.817,0.5,0.243
214.47,394.008,-4.954,0.004,4.954,0.177,-257,0.048,257,179.989,1.994,0.177,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.185e6,0,285.335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.035e-4,NaN,NaN,NaN,NaN,1.993,12.423,966.749,338.827,0.5,0.243
214.97,391.531,-4.956,-0.003,4.956,0.037,-257.993,0.048,257.993,179.989,1.975,0.037,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.185e6,0,285.073,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.978e-4,NaN,NaN,NaN,NaN,1.976,12.439,967.039,338.837,0.5,0.243
215.47,389.055,-4.949,0.014,4.949,0.404,-259.031,0.048,259.031,179.989,2.177,0.403,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,285.812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.969e-4,NaN,NaN,NaN,NaN,2.18,12.455,967.33,338.847,0.5,0.243
215.97,386.578,-4.958,-0.019,4.958,0.097,-260.131,0.048,260.131,179.989,2.225,0.095,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.186e6,0,284.628,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.087e-4,NaN,NaN,NaN,NaN,2.226,12.471,967.62,338.856,0.5,0.243
216.47,384.104,-4.938,0.042,4.938,0.649,-261.163,0.048,261.163,179.989,1.901,0.648,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.182e6,0,286.999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.13e-4,NaN,NaN,NaN,NaN,1.898,12.487,967.911,338.866,0.5,0.243
216.97,381.629,-4.963,-0.051,4.963,0.415,-262.061,0.048,262.061,179.99,1.695,0.411,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.188e6,0,283.938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.903e-4,NaN,NaN,NaN,NaN,1.692,12.503,968.201,338.876,0.5,0.243
217.373,379.633,-4.932,0.077,4.933,0.826,-262.812,0.048,262.812,179.99,2.026,0.822,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.181e6,0,288.421,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.818e-4,NaN,NaN,NaN,NaN,2.109,12.519,968.491,338.886,0.403,0.244
217.676,378.137,-4.952,-0.065,4.953,0.506,-263.403,0.048,263.403,179.99,1.874,0.502,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.186e6,0,283.644,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.972e-4,NaN,NaN,NaN,NaN,1.772,12.532,968.725,338.894,0.303,0.244
218.167,375.704,-4.951,0.002,4.951,0.111,-264.337,0.048,264.337,179.99,1.929,0.111,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.186e6,0,285.242,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.904e-4,NaN,NaN,NaN,NaN,1.931,12.542,968.901,338.899,0.491,0.244
218.667,373.233,-4.935,0.031,4.935,0.782,-265.399,0.048,265.399,179.99,2.319,0.781,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.182e6,0,286.972,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.935e-4,NaN,NaN,NaN,NaN,2.323,12.558,969.186,338.909,0.5,0.244
219.052,371.331,-4.953,-0.045,4.953,0.518,-266.253,0.048,266.253,179.99,2.121,0.516,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.187e6,0,284.253,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.167e-4,NaN,NaN,NaN,NaN,2.058,12.574,969.476,338.919,0.385,0.244
219.552,368.858,-4.937,0.031,4.937,0.626,-267.235,0.048,267.235,179.99,1.808,0.625,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.183e6,0,286.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.055e-4,NaN,NaN,NaN,NaN,1.806,12.586,969.699,338.926,0.5,0.244
220.052,366.385,-4.956,-0.039,4.956,0.428,-268.086,0.048,268.086,179.99,1.595,0.427,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.188e6,0,284.309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.849e-4,NaN,NaN,NaN,NaN,1.592,12.602,969.989,338.936,0.5,0.244
220.552,363.911,-4.941,0.031,4.941,0.059,-268.89,0.048,268.89,179.99,1.62,0.05,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,286.081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.759e-4,NaN,NaN,NaN,NaN,1.62,12.618,970.279,338.946,0.5,0.244
221.052,361.438,-4.952,-0.022,4.952,0.358,-269.744,0.048,269.744,179.99,1.798,0.358,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.187e6,0,284.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.752e-4,NaN,NaN,NaN,NaN,1.801,12.635,970.569,338.955,0.5,0.244
221.552,358.964,-4.943,0.017,4.943,0.054,-270.65,0.048,270.65,179.99,1.824,0.052,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.185e6,0,285.674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.861e-4,NaN,NaN,NaN,NaN,1.825,12.651,970.859,338.965,0.5,0.244
222.052,356.491,-4.948,-0.011,4.948,0.265,-271.595,0.048,271.595,179.99,1.957,0.265,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.187e6,0,284.955,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.865e-4,NaN,NaN,NaN,NaN,1.959,12.667,971.15,338.975,0.5,0.244
222.552,354.02,-4.938,0.021,4.938,0.481,-272.634,0.048,272.634,179.99,2.197,0.481,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.185e6,0,286.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.949e-4,NaN,NaN,NaN,NaN,2.2,12.683,971.44,338.985,0.5,0.244
223.052,351.547,-4.952,-0.029,4.952,0.137,-273.715,0.048,273.715,179.99,2.13,0.134,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.188e6,0,284.34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.088e-4,NaN,NaN,NaN,NaN,2.13,12.699,971.729,338.994,0.5,0.244
223.552,349.075,-4.937,0.031,4.937,0.084,-274.771,0.047,274.771,179.99,2.091,0.079,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.185e6,0,286.068,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.061e-4,NaN,NaN,NaN,NaN,2.091,12.715,972.019,339.004,0.5,0.245
224.052,346.606,-4.937,8.952e-4,4.937,0.753,-275.722,0.047,275.722,179.99,1.715,0.753,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.185e6,0,286.037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.018e-4,NaN,NaN,NaN,NaN,1.712,12.731,972.309,339.014,0.5,0.245
224.45,344.641,-4.942,-0.014,4.943,0.504,-276.444,0.047,276.444,179.99,1.915,0.504,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.187e6,0,285.132,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.797e-4,NaN,NaN,NaN,NaN,1.969,12.747,972.599,339.024,0.398,0.245
224.95,342.17,-4.944,-0.003,4.944,0.056,-277.395,0.047,277.395,179.99,1.887,0.056,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.187e6,0,285.098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.917e-4,NaN,NaN,NaN,NaN,1.887,12.76,972.829,339.031,0.5,0.245
225.45,339.701,-4.933,0.022,4.933,0.578,-278.41,0.047,278.41,179.99,2.175,0.577,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.185e6,0,286.301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.902e-4,NaN,NaN,NaN,NaN,2.178,12.776,973.119,339.041,0.5,0.245
225.95,337.23,-4.948,-0.03,4.948,0.356,-279.453,0.047,279.453,179.99,1.998,0.355,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.188e6,0,284.498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.068e-4,NaN,NaN,NaN,NaN,1.996,12.792,973.409,339.051,0.5,0.245
226.45,334.761,-4.929,0.038,4.929,0.516,-280.388,0.047,280.388,179.99,1.741,0.514,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.184e6,0,286.676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.973e-4,NaN,NaN,NaN,NaN,1.739,12.808,973.699,339.061,0.5,0.245
226.782,333.125,-4.928,0.001,4.931,0.991,-281.021,0.047,281.021,179.99,2.07,0.991,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.185e6,0,286.665,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.802e-4,NaN,NaN,NaN,NaN,2.24,12.824,973.988,339.07,0.332,0.245
227.282,330.657,-4.943,-0.03,4.943,0.6,-282.131,0.047,282.131,179.99,2.369,0.599,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.188e6,0,284.827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.995e-4,NaN,NaN,NaN,NaN,2.372,12.835,974.18,339.077,0.5,0.245
227.758,328.307,-4.932,0.024,4.932,0.451,-283.207,0.047,283.207,179.99,2.155,0.451,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.186e6,0,286.168,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.211e-4,NaN,NaN,NaN,NaN,2.143,12.851,974.47,339.086,0.476,0.245
228.258,325.842,-4.928,0.008,4.928,0.857,-284.177,0.047,284.177,179.99,1.726,0.857,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.185e6,0,286.492,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.053e-4,NaN,NaN,NaN,NaN,1.724,12.866,974.745,339.096,0.5,0.245
228.57,324.301,-4.932,-0.015,4.934,0.742,-284.753,0.047,284.753,179.991,1.958,0.742,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.187e6,0,285.566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.793e-4,NaN,NaN,NaN,NaN,2.1,12.882,975.034,339.105,0.313,0.245
229.07,321.833,-4.941,-0.017,4.941,0.334,-285.774,0.047,285.774,179.991,2.125,0.333,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.188e6,0,284.832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.931e-4,NaN,NaN,NaN,NaN,2.126,12.892,975.215,339.111,0.5,0.245
229.57,319.364,-4.933,0.017,4.933,0.25,-286.805,0.047,286.805,179.991,2,0.249,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.187e6,0,285.756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.044e-4,NaN,NaN,NaN,NaN,1.999,12.908,975.504,339.121,0.5,0.246
230.07,316.898,-4.934,-0.002,4.934,0.549,-287.874,0.047,287.874,179.991,2.275,0.549,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.187e6,0,285.564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.957e-4,NaN,NaN,NaN,NaN,2.277,12.924,975.794,339.131,0.5,0.246
230.559,314.487,-4.934,3.721e-4,4.934,0.474,-288.928,0.047,288.928,179.991,2.043,0.474,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.187e6,0,285.516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.135e-4,NaN,NaN,NaN,NaN,2.036,12.94,976.083,339.141,0.489,0.246
231.059,312.021,-4.932,0.003,4.932,0.499,-290.012,0.047,290.012,179.991,2.292,0.499,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.187e6,0,285.636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.984e-4,NaN,NaN,NaN,NaN,2.295,12.956,976.366,339.15,0.5,0.246
231.559,309.553,-4.937,-0.011,4.937,0.214,-291.132,0.047,291.132,179.991,2.185,0.214,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.189e6,0,284.916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.145e-4,NaN,NaN,NaN,NaN,2.185,12.972,976.655,339.16,0.5,0.246
232.059,307.087,-4.926,0.023,4.926,0.481,-292.164,0.047,292.164,179.991,1.945,0.48,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.186e6,0,286.175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.08e-4,NaN,NaN,NaN,NaN,1.944,12.988,976.945,339.17,0.5,0.246
232.559,304.621,-4.941,-0.029,4.941,0.211,-293.111,0.047,293.111,179.991,1.841,0.209,28.61,-80.603,9.791,NaN,NaN,NaN,NaN,2.913e4,4891.737,NaN,NaN,NaN,NaN,NaN,0.015,1.19e6,0,284.38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.916e-4,NaN,NaN,NaN,NaN,1.84,13.004,977.234,339.179,0.5,0.246
